ano_compra,nome_instituicao,cnpj_instituicao,municipio_instituicao,uf,compra,insercao,codigo_br,descricao_catmat,unidade_fornecimento,generico,modalidade_compra,tipo_compra,unidade_fornecimento_capacidade,cnpj_fornecedor,fornecedor,cnpj_fabricante,fabricante,qtd_itens_comprados,preco_unitario,preco_total,pk,dt_criacao_registro
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,365454,"SORBITOL, COMPOSIÇÃO:SORBITOL 70% + LAURIL SULFATO DE SÓDIO, CONCENTRAÇÃO:714 MG + 7,70 MG/G, FORMA FARMACÊUTICA:ENEMA",BISNAGA,N,Pregão,ADMINISTRATIVA,BISNAGA 6.50 G,94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,61190096000192,EUROFARMA LABORATORIOS S.A.,200,5.467,1093.4,53,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,268439,"CLARITROMICINA, DOSAGEM:500 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,57507378000365,EMS S/A,30000,1.35,40500.0,54,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,448595,"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 60.00 ML,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",13000,3.45,44850.0,55,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,308882,"SULFAMETOXAZOL, COMPOSIÇÃO:ASSOCIADO À TRIMETOPRIMA, CONCENTRAÇÃO:400MG + 80MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",150000,0.13,19500.0,56,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,442584,"NOREPINEFRINA, CONCENTRAÇÃO:2 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 4.00 ML,94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,17174657000178,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,100,1.8527,185.27,57,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,446105,"SAIS PARA REIDRATAÇÃO ORAL, COMPOSIÇÃO:SÓDIO, POTÁSSIO, CLORETO, CITRATO E GLICOSE, CONCENTRAÇÃO:90 MEQ/L + 20 MEQ/L + 80 MEQ/L + 30 MEQ/L + 111 MMOL/L, FORMA FARMACÊUTICA:PÓ P/ SOLUÇÃO ORAL",ENVELOPE,Desconhecido,Pregão,ADMINISTRATIVA,ENVELOPE,22862531000126,TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,2456960000000,NATULAB LABORATORIO S.A,43000,0.6999,30095.7,58,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,272434,"ANLODIPINO BESILATO, DOSAGEM:5 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,1250000,0.042,52500.0,59,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267508,"ALOPURINOL, DOSAGEM:100 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",10588595001092,SANOFI MEDLEY FARMACEUTICA LTDA,338000,0.11,37180.0,60,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,332755,"IBUPROFENO, DOSAGEM:100 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 20.00 ML,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,3485572000104,GEOLAB INDUSTRIA FARMACEUTICA S/A,15000,1.98,29700.0,61,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,278489,"ÁCIDO FÓLICO, DOSAGEM:0,2 MG/ML, USO:SOLUÇÃO ORAL - GOTAS",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 30.00 ML,46388826000170,OCIAN  COMERCIAL FARMACEUTICA UNIPESSOAL LTDA,2456955000183,NATULAB LABORATORIO S.A,875,2.4,2100.0,62,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,268331,"IPRATRÓPIO BROMETO, DOSAGEM:0,25 MG/ML, USO:SOLUÇÃO PARA INALAÇÃO",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 20.00 ML,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,2700,0.8,2160.0,63,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,272341,"TIAMINA, DOSAGEM:300 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",80000,0.18,14400.0,64,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267504,"ÁCIDO VALPRÓICO, DOSAGEM:250 MG",CÁPSULA,N,Pregão,ADMINISTRATIVA,CÁPSULA,5782733000149,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.,56998701000116,ABBOTT LABORATORIOS DO BRASIL LTDA,390000,0.2,78000.0,65,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,268442,"SUXAMETÔNIO CLORETO, DOSAGEM:100 MG, INDICAÇÃO:INJETÁVEL",FRASCO-AMPOLA,N,Pregão,ADMINISTRATIVA,FRASCO-AMPOLA,2816696000154,PONTAMED FARMACEUTICA LTDA,58430828000160,BLAU FARMACEUTICA S.A.,10,22.91,229.1,66,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267282,"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:20 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,S,Pregão,ADMINISTRATIVA,AMPOLA 1.00 ML,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,17174657000178,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA,600,1.0,600.0,67,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,398689,"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA",CÁPSULA,N,Pregão,ADMINISTRATIVA,CÁPSULA,5782733000149,CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.,33009945000123,PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A,95000,1.88,178600.0,68,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,277934,"ATROPINA SULFATO, DOSAGEM:0,50 MG/ML, USO:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 1.00 ML,37931064000116,LEMED COMERCIO DE MATERIAL E MEDICAMENTOS HOSPITALARES EIRELI,58430828000160,BLAU FARMACEUTICA S.A.,200,1.688,337.6,69,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,272044,"CLONIDINA CLORIDRATO, CONCENTRAÇÃO:0,15 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,42227547000174,MED4 IMPORTADORA E DISTRIBUIDORA LTDA,19501429000190,MAWDSLEYS PHARMACEUTICALS DO BRASIL LTDA,1600,0.3504,560.64,70,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267613,"CAPTOPRIL, CONCENTRAÇÃO:25 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",357000,0.02,7140.0,71,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,308732,"ÁCIDO VALPRÓICO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:XAROPE",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",12000,6.0,72000.0,72,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,308736,"CETOCONAZOL, DOSAGEM:20 MG/G, FORMA FARMACÊUTICA:CREME TÓPICO",BISNAGA,S,Pregão,ADMINISTRATIVA,BISNAGA 30.00 G,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,4800,2.63,12624.0,73,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,395620,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:GLYCINE MAX (L.) MERRIL, CONCENTRAÇÃO:150 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,29346301000153,LABORATORIO FARMACEUTICO VITAMED LTDA,70000,0.334,23380.0,74,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267618,"CARBAMAZEPINA, DOSAGEM:200 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,2520829000140,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,17159229000176,LABORATORIO TEUTO BRASILEIRO S/A,1000000,0.158,158000.0,75,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,233632,"PETROLATO, ASPECTO FÍSICO:LÍQUIDO, TIPO:LAXATIVO, USO:ORAL",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,8055634000153,IMEC-INDUSTRIA DE MEDICAMENTOS CUSTODIA LTDA,4500,2.76,12420.0,76,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,419016,"ONDANSETRONA CLORIDRATO, CONCENTRAÇÃO:4 MG, FORMA FARMACÊUTICA:COMPRIMIDO ORODISPERSÍVEL",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,5044984000126,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA,1000,0.205,205.0,77,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,271950,"FENTANILA, APRESENTAÇÃO:SAL CITRATO, DOSAGEM:0,05 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 10.00 ML,44734671002286,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,44734671000151,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA,60,3.99,239.4,78,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267203,"DIPIRONA SÓDICA, DOSAGEM:500 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",1950000,0.106,206700.0,79,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267690,"METFORMINA CLORIDRATO, DOSAGEM:500 MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,30222814000131,VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,900000,0.097,87300.0,80,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,270907,"PARACETAMOL, APRESENTAÇÃO:ASSOCIADO COM CODEÍNA, DOSAGEM:500MG + 30MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,2520829000140,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.,3485572000104,GEOLAB INDUSTRIA FARMACEUTICA S/A,750000,0.308,231000.0,81,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,365542,"BENZILPENICILINA, COMPOSIÇÃO:BENZATINA, CONCENTRAÇÃO:300.000 UI/ML, FORMA FARMACEUTICA:SUSPENSÃO INJETÁVEL",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 4.00 ML,17472278000164,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA,61190096000192,EUROFARMA LABORATORIOS S.A.,7500,7.5,56250.0,82,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267205,"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL (GOTAS)",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 10.00 ML,46388826000170,OCIAN  COMERCIAL FARMACEUTICA UNIPESSOAL LTDA,2456955000183,NATULAB LABORATORIO S.A,12000,1.0849,13018.8,83,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,270019,"GLICONATO DE CÁLCIO, DOSAGEM:10%, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 10.00 ML,94389400000184,MCW PRODUTOS MEDICOS E HOSPITALARES LTDA,1571702000198,HALEX ISTAR INDUSTRIA FARMACEUTICA SA,100,1.8685,186.85,84,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267621,"CARBONATO DE LÍTIO, DOSAGEM:300 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,3652030000170,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,600000,0.171,102600.0,85,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,375474,"CLORETO DE SÓDIO, CONCENTRAÇAO:0,9 %, FORMA FARMACEUTICA:SPRAY NASAL",FRASCO,Desconhecido,Pregão,ADMINISTRATIVA,FRASCO 50.00 ML,12889035000102,INOVAMED HOSPITALAR LTDA,1858973000129,AIRELA INDUSTRIA FARMACEUTICA LTDA,3750,2.9999,11249.625,86,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,268252,"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,N,Pregão,ADMINISTRATIVA,AMPOLA 2.00 ML,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,6628333000146,FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA,200,0.68,136.0,87,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,292344,"SULFATO FERROSO, DOSAGEM FERRO:40MG DE FERRO II",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,75014167000100,NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,75014167000100,NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,550000,0.038,20900.0,88,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,57507378000365,EMS S/A,294000,0.07,20580.0,89,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,292344,"SULFATO FERROSO, DOSAGEM FERRO:40MG DE FERRO II",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,75014167000100,NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,75014167000100,NUNESFARMA DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,550000,0.036,19800.0,90,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,270621,"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:4MG + 500MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL",AMPOLA,S,Pregão,ADMINISTRATIVA,AMPOLA 5.00 ML,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,19570720000110,HIPOLABOR FARMACEUTICA LTDA,2500,1.25,3125.0,91,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,399414,"RETINOL, COMPOSIÇÃO:ASSOCIADA COM COLECALCIFEROL, CONCENTRAÇÃO:50.000 UI + 10.000 UI/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 10.00 ML,802002000102,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA,2456955000183,NATULAB LABORATORIO S.A,9000,4.0,36000.0,92,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,298548,"RETINOL, COMPOSIÇÃO:ASSOCIADA COM COLECALCIFEROL E ÓXIDO DE ZINCO, CONCENTRAÇÃO:5.000UI + 900UI + 150MG/G, FORMA FARMACÊUTICA:POMADA",BISNAGA,N,Pregão,ADMINISTRATIVA,BISNAGA 45.00 G,2814497000700,CIMED INDUSTRIA S.A.,2814497000107,CIMED INDUSTRIA S.A.,4000,3.4,13600.0,93,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,2814497000700,CIMED INDUSTRIA S.A.,2814497000107,CIMED INDUSTRIA S.A.,270000,0.06,16200.0,94,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267615,"CAPTOPRIL, CONCENTRAÇÃO:50 MG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",500000,0.048,24000.0,95,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,395631,"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:GUACO (MIKANIA GLOMERATA SPRENG.), CONCENTRAÇÃO:5%, FORMA FARMACÊUTICA:XAROPE",FRASCO,N,Pregão,ADMINISTRATIVA,FRASCO 120.00 ML,9053134000145,ELFA MEDICAMENTOS S.A,68032192000151,BIONATUS LABORATORIO BOTANICO LTDA,15000,2.04,30600.0,96,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,267625,"CEFALEXINA, DOSAGEM:500 MG",CÁPSULA,S,Pregão,ADMINISTRATIVA,CÁPSULA,76386283000113,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA,60665981000118,UNIAO QUIMICA FARMACEUTICA NACIONAL S A,200000,0.66,132000.0,97,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,449137,"VITAMINAS DO COMPLEXO B, COMPOSIÇÃO BÁSICA:B1, B2, B3, B6",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,6294126000100,RS - PRODUTOS HOSPITALARES LTDA,2456955000183,NATULAB LABORATORIO S.A,600000,0.036,21600.0,98,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,270126,"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, DOSAGEM:200MG + 50MG",COMPRIMIDO,N,Pregão,ADMINISTRATIVA,COMPRIMIDO,4071245000160,"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA",60659463002992,ACHE LABORATORIOS FARMACEUTICOS SA,170000,0.97,164900.0,99,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,331555,"CEFALEXINA, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 100.00 ML,21783698000139,VISAO DISTRIBUIDORA DE MEDICAMENTOS LTDA,5161069000110,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,2600,11.0,28600.0,100,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,268859,"LEVOTIROXINA SÓDICA, DOSAGEM:75 MCG",COMPRIMIDO,S,Pregão,ADMINISTRATIVA,COMPRIMIDO,25321906000139,BROILO DISTRIBUIDORA DE PRODUTOS FARMACEUTICOS LTDA,33069212000184,MERCK S/A,300000,0.2814,84420.0,101,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,448610,"CARBONATO DE CÁLCIO, COMPOSIÇÃO:ASSOCIADO COM VITAMINA D3, CONCENTRAÇÃO:500 MG + 400 UI",COMPRIMIDO,Desconhecido,Pregão,ADMINISTRATIVA,COMPRIMIDO,22862531000126,TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR LTDA,37696646000165,IDEATON INDUSTRIA DE SUPLEMENTOS LTDA,475000,0.047,22325.0,102,2025/07/29 13:20:05.738
2025,MUNICIPIO DE PASSO FUNDO,87612537000190,PASSO FUNDO,RS,2025/01/03 00:00:00.000,2025/03/18 00:00:00.000,386396,"AMOXICILINA, PRINCÍPIO ATIVO:ASSOCIADA COM CLAVULANATO DE POTÁSSIO, CONCENTRAÇÃO:80 MG + 11,5 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL",FRASCO,S,Pregão,ADMINISTRATIVA,FRASCO 70.00 ML,73856593000166,"PRATI, DONADUZZI & CIA LTDA",73856593000166,"PRATI, DONADUZZI & CIA LTDA",8250,15.0,123750.0,103,2025/07/29 13:20:05.738
